,date,SBID,obs_freq,project,flux_int,flux_int_err,local_rms,forced_flux_int_I,forced_flux_int_I_err,stokes_I_fits,forced_flux_int_V,forced_flux_int_V_err,stokes_V_fits,psf_bmin,psf_bmaj,psf_bpa
168,2024-05-20 17:29:41.600,62488,887.491,VAST,,,0.42152143567508055,0.4277807420286861,0.6712708810403867,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652955-imagecube-345136.fits,0.09279728580516725,0.43149256708681516,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653152-imagecube-345164.fits,0.00416666666666667,0.00322222222222222,86.44
108,2024-06-07 16:37:06.700,62646,887.491,VAST,116.8499984741211,2.757999897003174,1.7000000476837158,107.69866605937113,3.0016309237565646,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652957-imagecube-365030.fits,38.08676312389621,2.069682842074369,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653158-imagecube-365058.fits,0.00369444444444445,0.00311111111111111,78.62
123,2024-06-07 17:31:21.400,62650,887.491,VAST,,,0.4856466042987701,-0.5901732596250445,0.8597501906923101,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652959-imagecube-365294.fits,0.6787740315983244,0.5752583229861608,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653163-imagecube-365322.fits,0.00355555555555556,0.00305555555555556,71.17
88,2024-06-22 16:43:24.200,63209,887.491,VAST,,,1.335835710475468,-0.8261321529851302,2.2687279015185458,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652961-imagecube-375522.fits,-0.7866809760134587,1.7425018376553385,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653167-imagecube-375550.fits,0.00366666666666667,0.00313888888888889,72.45
110,2024-06-23 15:43:10.800,63236,887.491,VAST,,,0.4409247053043559,0.362498446013671,0.7357944443675171,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653001-imagecube-376176.fits,-0.08263022015768053,0.47018469158150583,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653172-imagecube-376204.fits,0.00386111111111111,0.00316666666666667,81.95
54,2024-06-26 11:47:06.700,63296,943.491,pilot_science_too_guest,3.7300000190734863,0.1899999976158142,0.13199999928474426,3.088834267044831,0.21919382321133726,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653002-imagecube-377346.fits,0.5189096778970702,0.11400085527276613,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653175-imagecube-377356.fits,0.00419682975140211,0.00289402603957627,65.2715342860724
36,2024-07-06 16:48:06.300,63498,887.491,VAST,,,1.4777340689228604,1.339879997180336,2.790216976502065,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653003-imagecube-381076.fits,-1.0408060332182099,2.032460726248783,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653261-imagecube-381104.fits,0.00422222222222222,0.00316666666666667,79.55
127,2024-07-12 16:43:13.700,63606,887.491,VAST,,,0.4275299217411802,-1.154713323500274,0.6890865102379573,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653005-imagecube-383350.fits,-0.3262865403684358,0.4416502703887538,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653263-imagecube-383378.fits,0.00413888888888889,0.00316666666666667,79.25
8,2024-07-21 13:01:21.900,64113,887.491,VAST,,,1.7832322452054805,0.45030093588570297,3.955329959205757,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653006-imagecube-384682.fits,-1.7712121350919074,2.7449230922562275,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653264-imagecube-384710.fits,0.00558333333333333,0.00308333333333333,66.22
93,2024-07-30 09:33:19.900,64280,943.491,pilot_science_too_guest,0.38199999928474426,0.14800000190734863,0.07500000298023224,0.3031968809906005,0.11554107972193718,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653007-imagecube-385912.fits,-0.02372808435393426,0.08203713847277062,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653265-imagecube-385922.fits,0.00330845807357114,0.00284342243658335,80.6247184107728
